Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775386727,50,,Aggregated,2.500000,0.000000,8700,12000,24000,26000,32000,42000,68000,71000,72000,72000,72000,307,1,8700,12782.393284038115,166.75700002815574,71802.28890001308,336.1237785016287
1775386728,50,,Aggregated,2.200000,0.000000,8700,12000,24000,26000,32000,42000,70000,71000,116000,116000,116000,310,1,8700,13069.695736450189,166.75700002815574,115772.10159995593,348.6
1775386729,50,,Aggregated,1.800000,0.000000,8700,12000,24000,26000,32000,42000,71000,72000,117000,117000,117000,313,1,8700,13361.37452907228,166.75700002815574,117367.13950010017,360.8370607028754
1775386730,50,,Aggregated,1.500000,0.000000,8700,12000,24000,26000,33000,43000,71000,72000,117000,117000,117000,319,1,8700,13547.508305955027,166.75700002815574,117367.13950010017,367.3166144200627
1775386731,50,,Aggregated,1.500000,0.000000,8800,12000,24000,26000,33000,43000,71000,72000,117000,117000,117000,328,1,8700,13610.611014936983,166.75700002815574,117367.13950010017,366.9146341463415
1775386732,50,,Aggregated,1.500000,0.000000,8800,12000,24000,26000,33000,43000,71000,72000,117000,117000,117000,328,1,8700,13610.611014936983,166.75700002815574,117367.13950010017,366.9146341463415
1775386733,50,,Aggregated,2.700000,0.000000,8800,12000,24000,26000,33000,43000,71000,72000,117000,117000,117000,331,1,8800,13615.523839877282,166.75700002815574,117367.13950010017,366.83383685800607
1775386734,50,,Aggregated,2.700000,0.000000,8800,12000,24000,26000,33000,43000,71000,72000,117000,117000,117000,331,1,8800,13615.523839877282,166.75700002815574,117367.13950010017,366.83383685800607
1775386735,50,,Aggregated,2.700000,0.000000,8800,12000,24000,26000,33000,43000,71000,72000,117000,117000,117000,331,1,8800,13615.523839877282,166.75700002815574,117367.13950010017,366.83383685800607
1775386736,50,,Aggregated,2.700000,0.000000,8800,12000,24000,26000,33000,43000,71000,72000,117000,117000,117000,334,1,8800,13595.685511075997,166.75700002815574,117367.13950010017,365.52694610778445
